tr_loss;tr_acc;Val_acc;Val_acc0;Val_acc1;Val_loss;Test_acc;Test_acc0;Test_acc1;Test_loss
0.6564241051673889;0.5320906043052673;0.6332703232765198;0.8507462739944458;0.2525773048400879;0.6511892676353455;0.6786389350891113;0.8686566948890686;0.34536081552505493;0.6050804853439331
0.6101722121238708;0.6016988754272461;0.6521739363670349;0.9910447597503662;0.06185566633939743;0.6422480344772339;0.6559546589851379;0.9880596995353699;0.07731958478689194;0.6385204195976257
0.5598853826522827;0.6481831073760986;0.5009452104568481;0.24776118993759155;0.9329896569252014;0.6962268948554993;0.5236294865608215;0.2716417908668518;0.9536082148551941;0.6549054980278015
0.4220840334892273;0.7763095498085022;0.5047259330749512;0.2417910397052765;0.9536082148551941;0.7005462646484375;0.517958402633667;0.25671643018722534;0.9639174938201904;0.6597172617912292
0.38911524415016174;0.8017932772636414;0.8468809127807617;0.9522387981414795;0.6597937941551208;0.3633787930011749;0.8260869979858398;0.937313437461853;0.6288659572601318;0.3875075578689575
0.36625996232032776;0.8164228200912476;0.8223062753677368;0.967164158821106;0.5670102834701538;0.44083714485168457;0.8109641075134277;0.9611940383911133;0.5463917255401611;0.4507809579372406
0.35929226875305176;0.8183104991912842;0.8374291062355042;0.967164158821106;0.6082473993301392;0.4059848487377167;0.8260869979858398;0.9492537379264832;0.6082473993301392;0.41543900966644287
0.33695289492607117;0.8324681520462036;0.8544423580169678;0.9462686777114868;0.6907216310501099;0.3359318673610687;0.8412098288536072;0.9313433170318604;0.6804123520851135;0.367203027009964
0.3364120423793793;0.830580472946167;0.7769376635551453;0.9761193990707397;0.42783504724502563;0.559491753578186;0.7882797718048096;0.9880596995353699;0.438144326210022;0.5486975312232971
0.3247565031051636;0.8360075354576111;0.7485822439193726;0.9820895791053772;0.34020617604255676;0.6712921261787415;0.7618147730827332;0.9910447597503662;0.36082473397254944;0.6531546115875244
0.31248632073402405;0.8445020914077759;0.7750473022460938;0.9850746393203735;0.40721648931503296;0.5741033554077148;0.782608687877655;0.9880596995353699;0.42268040776252747;0.5674935579299927
0.31153568625450134;0.8433222770690918;0.7958412170410156;0.9731343388557434;0.4845360815525055;0.49506452679634094;0.8109641075134277;0.9820895791053772;0.5103092789649963;0.5048522353172302
0.3027317225933075;0.8475695848464966;0.7561436891555786;0.9880596995353699;0.3505154550075531;0.5897262096405029;0.7674858570098877;0.9940298795700073;0.3711340129375458;0.6069734692573547
