tr_loss;tr_acc;Val_acc;Val_acc0;Val_acc1;Val_loss;Test_acc;Test_acc0;Test_acc1;Test_loss
0.6519161462783813;0.5313827395439148;0.6219281554222107;0.7223880887031555;0.44329896569252014;0.6013097763061523;0.6143667697906494;0.7074626684188843;0.4484536051750183;0.6207364797592163
0.6020327210426331;0.608305811882019;0.6521739363670349;0.7820895314216614;0.42268040776252747;0.5666906237602234;0.6351606845855713;0.7582089900970459;0.4175257682800293;0.5847988724708557
0.550733745098114;0.6708352565765381;0.4574669301509857;0.1492537260055542;0.9845360517501831;0.9502026438713074;0.44612476229667664;0.1313432902097702;0.9845360517501831;0.9760682582855225
0.40930789709091187;0.7793770432472229;0.8317580819129944;0.9522387981414795;0.6185566782951355;0.38416144251823425;0.8260869979858398;0.9343283772468567;0.6340206265449524;0.4348210394382477
0.3735957741737366;0.8060405850410461;0.7939508557319641;0.7761194109916687;0.8195875883102417;0.35684093832969666;0.7599244117736816;0.7313432693481445;0.8041236996650696;0.4007054269313812
0.3540341854095459;0.8183104991912842;0.7277882695198059;0.9880596995353699;0.27319586277008057;0.6292235851287842;0.7221172451972961;0.9701492786407471;0.2886597812175751;0.6627737879753113
0.34382593631744385;0.8277488946914673;0.8638941645622253;0.9731343388557434;0.6701030731201172;0.34783077239990234;0.8393194675445557;0.9462686777114868;0.6494845151901245;0.39792272448539734
0.33020728826522827;0.8345917463302612;0.7542533278465271;0.9880596995353699;0.34536081552505493;0.5783662796020508;0.7580340504646301;0.9820895791053772;0.3659793734550476;0.6218051314353943
0.3229324221611023;0.8329400420188904;0.8204159140586853;0.9791044592857361;0.5412371158599854;0.44737356901168823;0.8241966366767883;0.9761193990707397;0.5567010045051575;0.5111192464828491
0.3118598163127899;0.8404907584190369;0.746691882610321;0.9880596995353699;0.32474225759506226;0.6118124127388;0.7504726052284241;0.9850746393203735;0.34020617604255676;0.6390331387519836
0.30846357345581055;0.8466257452964783;0.7977315783500671;0.9820895791053772;0.47422680258750916;0.46516263484954834;0.8071833848953247;0.9701492786407471;0.5206185579299927;0.5009598135948181
0.3094690144062042;0.8426144123077393;0.7145557999610901;0.9880596995353699;0.23711340129375458;0.6805384159088135;0.7258979082107544;0.9791044592857361;0.2835051417350769;0.6812387108802795
0.3057056963443756;0.8421425223350525;0.7939508557319641;0.9820895791053772;0.4639175236225128;0.5109841823577881;0.7920604944229126;0.9731343388557434;0.47422680258750916;0.5484573841094971
0.28617018461227417;0.8541764616966248;0.7145557999610901;0.9880596995353699;0.23711340129375458;0.7252784967422485;0.7107750773429871;0.9850746393203735;0.2319587618112564;0.7471958994865417
0.28507766127586365;0.8553562760353088;0.699432909488678;0.9910447597503662;0.19072164595127106;0.7953783869743347;0.703213632106781;0.9880596995353699;0.20618556439876556;0.8332739472389221
0.27773186564445496;0.8591316342353821;0.8260869979858398;0.9791044592857361;0.5567010045051575;0.44700887799263;0.8241966366767883;0.9761193990707397;0.5567010045051575;0.48652467131614685
0.2592122256755829;0.8669183254241943;0.7788280248641968;0.9820895791053772;0.42268040776252747;0.575218141078949;0.7561436891555786;0.9731343388557434;0.37628865242004395;0.597601592540741
0.27137449383735657;0.8638508319854736;0.8071833848953247;0.9880596995353699;0.48969072103500366;0.46248021721839905;0.8128544688224792;0.9761193990707397;0.5257731676101685;0.4943101406097412
