tr_loss;tr_acc;Val_acc;Val_acc0;Val_acc1;Val_loss;Test_acc;Test_acc0;Test_acc1;Test_loss
0.6595951318740845;0.5378071665763855;0.42155009508132935;0.13432836532592773;0.9123710989952087;0.6352060437202454;0.4112149775028229;0.11869436502456665;0.9090909361839294;0.641387403011322
0.6083198189735413;0.6001890301704407;0.6124764084815979;0.6268656849861145;0.5824742317199707;0.5779936909675598;0.6093457937240601;0.6320474743843079;0.5707070827484131;0.5850552916526794
0.5765065550804138;0.6280718445777893;0.6918714642524719;0.8388059735298157;0.4329896867275238;0.5614631772041321;0.6990654468536377;0.8456973433494568;0.44949495792388916;0.5627366304397583
0.48804911971092224;0.7192816734313965;0.742911159992218;0.7253731489181519;0.76804119348526;0.4380572736263275;0.7626168727874756;0.7448071241378784;0.7929292917251587;0.3879675567150116
0.3713667392730713;0.8060019016265869;0.7164461612701416;0.6268656849861145;0.8659793734550476;0.4528437554836273;0.7028037309646606;0.6083086133003235;0.8636363744735718;0.4481063187122345
0.3440609574317932;0.8175803422927856;0.8279773592948914;0.89552241563797;0.706185519695282;0.3941185176372528;0.8373832106590271;0.925815999507904;0.6868686676025391;0.34818941354751587
0.3251580595970154;0.8355387449264526;0.8336483836174011;0.9343283772468567;0.6546391844749451;0.4111953377723694;0.8448598384857178;0.9554896354675293;0.6565656661987305;0.36771953105926514
0.3162268102169037;0.8445180058479309;0.7051039934158325;0.6089552044868469;0.8659793734550476;0.5011091232299805;0.6971963047981262;0.5905044674873352;0.8787878751754761;0.47943115234375
0.31441184878349304;0.8412098288536072;0.7863894104957581;0.7701492309570312;0.8092783093452454;0.39476197957992554;0.7831776142120361;0.780415415763855;0.7878788113594055;0.3845616281032562
0.30393218994140625;0.8497164845466614;0.6219281554222107;0.4417910575866699;0.9278350472450256;0.6096723079681396;0.6317757368087769;0.45697328448295593;0.9292929172515869;0.6019258499145508
0.29250842332839966;0.8487712740898132;0.8223062753677368;0.8507462739944458;0.76804119348526;0.3586181402206421;0.8355140686035156;0.8724035620689392;0.7727272510528564;0.32198694348335266
0.29462143778800964;0.8508979678153992;0.8279773592948914;0.9462686777114868;0.6185566782951355;0.44945740699768066;0.8429906964302063;0.9821958541870117;0.6060606241226196;0.3983277678489685
0.2842549681663513;0.8605860471725464;0.8487712740898132;0.9014925360679626;0.7525773048400879;0.33151113986968994;0.869158923625946;0.9406527876853943;0.747474730014801;0.29321226477622986
0.2785634696483612;0.8565689921379089;0.8336483836174011;0.9104477763175964;0.6958762407302856;0.3728264272212982;0.8542056083679199;0.9376854300498962;0.7121211886405945;0.3220076858997345
